nb_nodes,seed,algo,time,ans
95,1,glouton,5.8982,41
95,2,glouton,4.3015,43
95,3,glouton,4.8835,47
95,4,glouton,4.5689,43
95,5,glouton,4.4785,44
95,6,glouton,4.4654,41
95,7,glouton,4.4304,44
95,8,glouton,4.9145,43
95,9,glouton,4.962,42
96,0,glouton,4.5373,41
96,1,glouton,4.6293,43
96,2,glouton,4.616,43
96,3,glouton,4.5973,43
96,4,glouton,4.4762,40
96,5,glouton,4.5234,41
96,6,glouton,4.6734,41
96,7,glouton,4.8367,44
96,8,glouton,4.8176,42
96,9,glouton,4.5553,44
97,0,glouton,4.6035,43
97,1,glouton,4.4886,42
97,2,glouton,4.4477,42
97,3,glouton,4.7409,44
97,4,glouton,4.762,42
97,5,glouton,4.6525,43
97,6,glouton,4.5487,44
97,7,glouton,4.7554,46
97,8,glouton,4.5847,45
97,9,glouton,4.7793,43
98,0,glouton,5.2757,44
98,1,glouton,4.7808,43
98,2,glouton,4.6472,42
98,3,glouton,4.8781,43
98,4,glouton,4.7864,43
98,5,glouton,4.6019,43
98,6,glouton,4.7087,45
98,7,glouton,4.6737,44
98,8,glouton,4.6584,44
98,9,glouton,4.5556,42
99,0,glouton,4.6036,43
99,1,glouton,4.6922,42
99,2,glouton,4.878,42
99,3,glouton,5.0804,47
99,4,glouton,4.7396,42
99,5,glouton,4.7114,42
99,6,glouton,4.6953,43
99,7,glouton,4.7847,45
99,8,glouton,5.0061,43
99,9,glouton,4.9575,45
100,0,glouton,5.0939,44
100,1,glouton,5.4476,44
100,2,glouton,4.8564,43
100,3,glouton,4.8289,44
100,4,glouton,4.6972,42
100,5,glouton,5.0261,42
100,6,glouton,4.833,45
100,7,glouton,4.9424,46
100,8,glouton,4.7988,45
100,9,glouton,4.8563,46
101,0,glouton,4.8843,44
101,1,glouton,4.9714,47
101,2,glouton,12.6369,44
101,3,glouton,4.7115,43
101,4,glouton,5.0401,45
101,5,glouton,4.9182,43
101,6,glouton,4.9205,46
101,7,glouton,5.0627,48
101,8,glouton,4.8019,43
101,9,glouton,5.0406,43
102,0,glouton,6.1675,45
102,1,glouton,5.3274,47
102,2,glouton,5.1777,44
102,3,glouton,5.7061,46
102,4,glouton,5.1334,44
102,5,glouton,5.0395,43
102,6,glouton,5.1214,44
102,7,glouton,5.2453,47
102,8,glouton,5.3541,46
102,9,glouton,5.1335,45
103,0,glouton,5.0407,45
103,1,glouton,4.9663,45
103,2,glouton,5.2122,46
103,3,glouton,5.3445,46
103,4,glouton,5.2655,48
103,5,glouton,5.1325,46
103,6,glouton,5.0901,45
103,7,glouton,5.184,47
103,8,glouton,6.4493,45
103,9,glouton,5.3636,46
104,0,glouton,5.6606,45
104,1,glouton,5.5138,46
104,2,glouton,5.5363,45
104,3,glouton,5.7352,48
104,4,glouton,5.3037,44
104,5,glouton,5.5269,45
104,6,glouton,5.2719,45
104,7,glouton,5.0936,44
104,8,glouton,5.5897,46
104,9,glouton,5.0913,45
105,0,glouton,5.3202,47
105,1,glouton,5.2779,45
105,2,glouton,5.5507,46
105,3,glouton,6.1475,49
105,4,glouton,5.3859,45
105,5,glouton,6.055,48
105,6,glouton,5.2663,47
105,7,glouton,6.3202,46
105,8,glouton,5.5969,46
105,9,glouton,5.5894,45
106,0,glouton,5.6459,47
106,1,glouton,6.231,50
106,2,glouton,5.291,43
106,3,glouton,5.3011,45
106,4,glouton,5.4055,44
106,5,glouton,5.3444,45
106,6,glouton,5.3916,47
106,7,glouton,5.7655,48
106,8,glouton,5.5336,45
106,9,glouton,11.9801,47
107,0,glouton,5.5648,47
107,1,glouton,5.7882,46
107,2,glouton,5.5597,47
107,3,glouton,5.3543,44
107,4,glouton,5.8495,49
107,5,glouton,6.0872,46
107,6,glouton,7.02,46
107,7,glouton,6.1554,48
107,8,glouton,8.2987,50
107,9,glouton,5.6886,43
108,0,glouton,5.7287,47
108,1,glouton,5.8539,48
108,2,glouton,5.8015,47
108,3,glouton,5.7742,47
108,4,glouton,5.8268,48
108,5,glouton,5.7172,48
108,6,glouton,6.0247,45
108,7,glouton,5.8694,49
108,8,glouton,5.9217,48
108,9,glouton,5.4193,46
109,0,glouton,5.5823,46
109,1,glouton,6.1146,49
109,2,glouton,6.3113,49
109,3,glouton,6.0469,49
109,4,glouton,5.9157,49
109,5,glouton,6.0184,50
109,6,glouton,7.5318,48
109,7,glouton,5.9503,50
109,8,glouton,5.725,48
109,9,glouton,5.8606,46
110,0,glouton,6.1868,50
110,1,glouton,5.8256,46
110,2,glouton,6.1749,51
110,3,glouton,6.7538,50
110,4,glouton,5.9672,46
110,5,glouton,5.6728,47
110,6,glouton,6.4235,49
110,7,glouton,6.2937,50
110,8,glouton,6.1694,46
110,9,glouton,5.805,46
111,0,glouton,5.8084,46
111,1,glouton,5.6668,47
111,2,glouton,6.018,48
111,3,glouton,6.4147,48
111,4,glouton,6.2085,50
111,5,glouton,5.8448,48
111,6,glouton,5.8806,49
111,7,glouton,8.4271,52
111,8,glouton,6.0727,48
111,9,glouton,6.0683,48
112,0,glouton,5.9299,48
112,1,glouton,6.2444,52
112,2,glouton,5.952,46
112,3,glouton,6.086,46
112,4,glouton,6.7875,50
112,5,glouton,7.4438,50
112,6,glouton,6.8348,48
112,7,glouton,6.364,49
112,8,glouton,6.6775,50
112,9,glouton,6.919,47
113,0,glouton,7.2121,49
113,1,glouton,6.3378,51
113,2,glouton,6.4755,49
113,3,glouton,6.2805,49
113,4,glouton,6.3697,51
113,5,glouton,6.6824,50
113,6,glouton,5.9482,48
113,7,glouton,6.3522,50
113,8,glouton,6.2444,51
113,9,glouton,6.6563,50
114,0,glouton,7.0104,48
114,1,glouton,6.5765,50
114,2,glouton,6.5384,50
114,3,glouton,6.2487,50
114,4,glouton,6.2169,49
114,5,glouton,6.4606,50
114,6,glouton,6.3877,48
114,7,glouton,6.5885,51
114,8,glouton,6.1152,49
114,9,glouton,6.3561,49
115,0,glouton,6.1206,50
115,1,glouton,6.7753,50
115,2,glouton,6.4172,49
115,3,glouton,6.4079,50
115,4,glouton,6.6939,49
115,5,glouton,6.2928,50
115,6,glouton,9.0435,48
115,7,glouton,6.7643,49
115,8,glouton,7.7146,49
115,9,glouton,6.2593,48
116,0,glouton,6.3956,49
116,1,glouton,6.899,50
116,2,glouton,7.5388,48
116,3,glouton,7.4406,52
116,4,glouton,6.4216,50
116,5,glouton,6.7589,54
116,6,glouton,6.9603,51
116,7,glouton,6.9727,53
116,8,glouton,7.2202,51
116,9,glouton,6.3818,49
117,0,glouton,6.7738,49
117,1,glouton,6.4412,51
117,2,glouton,6.5964,46
117,3,glouton,7.1506,48
117,4,glouton,7.5914,49
117,5,glouton,7.1912,50
117,6,glouton,6.6818,51
117,7,glouton,6.8181,51
117,8,glouton,6.5491,50
117,9,glouton,6.9931,49
118,0,glouton,6.7268,52
118,1,glouton,6.7281,51
118,2,glouton,6.7869,50
118,3,glouton,6.6161,47
118,4,glouton,6.6491,51
118,5,glouton,6.6918,49
118,6,glouton,6.7246,49
118,7,glouton,6.74,52
118,8,glouton,7.588,51
118,9,glouton,7.173,51
119,0,glouton,7.2309,51
119,1,glouton,7.5531,54
119,2,glouton,6.9212,51
119,3,glouton,6.6655,49
119,4,glouton,6.7716,51
119,5,glouton,6.7909,51
119,6,glouton,7.128,52
119,7,glouton,6.731,51
119,8,glouton,6.7342,53
119,9,glouton,7.092,52
120,0,glouton,6.8503,50
120,1,glouton,7.5537,51
120,2,glouton,7.3037,53
120,3,glouton,7.2979,50
120,4,glouton,7.9542,52
120,5,glouton,7.3547,52
120,6,glouton,7.3792,53
120,7,glouton,7.0107,50
120,8,glouton,7.1322,52
120,9,glouton,6.7394,51
121,0,glouton,6.8679,47
121,1,glouton,6.9913,51
121,2,glouton,10.322,54
121,3,glouton,7.5811,54
121,4,glouton,7.0063,50
121,5,glouton,6.902,50
121,6,glouton,7.0409,50
121,7,glouton,7.3574,53
121,8,glouton,7.1529,51
121,9,glouton,7.8073,52
122,0,glouton,8.081,52
122,1,glouton,7.3897,50
122,2,glouton,7.2712,52
122,3,glouton,7.2323,53
122,4,glouton,7.1466,53
122,5,glouton,7.2055,53
122,6,glouton,7.0049,51
122,7,glouton,7.2973,54
122,8,glouton,7.2035,52
122,9,glouton,7.4532,51
123,0,glouton,7.4993,54
123,1,glouton,7.3477,51
123,2,glouton,7.4383,51
123,3,glouton,7.9739,54
123,4,glouton,8.0914,53
123,5,glouton,8.0397,53
123,6,glouton,7.1512,52
123,7,glouton,7.7024,52
123,8,glouton,7.5724,53
123,9,glouton,7.544,53
124,0,glouton,7.5981,55
124,1,glouton,7.6814,54
124,2,glouton,7.8997,51
124,3,glouton,7.578,55
124,4,glouton,7.4247,51
124,5,glouton,7.7333,54
124,6,glouton,7.2912,50
124,7,glouton,7.6484,55
124,8,glouton,7.4489,58
124,9,glouton,7.8593,52
125,0,glouton,8.1427,55
125,1,glouton,8.3517,54
125,2,glouton,7.8749,53
125,3,glouton,7.9697,55
125,4,glouton,8.2894,53
125,5,glouton,7.6587,51
125,6,glouton,7.493,51
125,7,glouton,10.0512,55
125,8,glouton,7.9709,55
125,9,glouton,7.5163,53
126,0,glouton,7.6409,56
126,1,glouton,7.8283,58
126,2,glouton,7.2317,51
126,3,glouton,11.3208,53
126,4,glouton,8.3147,54
126,5,glouton,7.479,51
126,6,glouton,7.7007,54
126,7,glouton,7.6047,55
126,8,glouton,7.8337,56
126,9,glouton,7.4204,51
127,0,glouton,8.0937,53
127,1,glouton,8.1431,53
127,2,glouton,7.7303,52
127,3,glouton,7.7485,54
127,4,glouton,10.6187,52
127,5,glouton,7.4907,50
127,6,glouton,7.8414,53
127,7,glouton,7.6098,53
127,8,glouton,7.9666,53
127,9,glouton,7.6898,52
128,0,glouton,8.6367,53
128,1,glouton,8.2671,56
128,2,glouton,8.1444,58
128,3,glouton,7.8794,52
128,4,glouton,8.1418,54
128,5,glouton,7.8119,55
128,6,glouton,11.3715,53
128,7,glouton,8.1249,56
128,8,glouton,8.6239,59
128,9,glouton,8.0426,54
129,0,glouton,8.0334,54
129,1,glouton,8.7002,57
129,2,glouton,8.63,56
129,3,glouton,7.7957,54
129,4,glouton,9.5799,57
129,5,glouton,8.3271,55
129,6,glouton,8.2614,54
129,7,glouton,8.3553,57
129,8,glouton,7.8131,55
129,9,glouton,7.5717,53
130,0,glouton,8.5947,59
130,1,glouton,8.6918,56
130,2,glouton,9.3159,55
130,3,glouton,8.6085,56
130,4,glouton,8.6831,53
130,5,glouton,7.9355,52
130,6,glouton,8.2441,57
130,7,glouton,8.4117,58
130,8,glouton,7.9265,53
130,9,glouton,8.0205,55
131,0,glouton,8.6231,55
131,1,glouton,8.4413,56
131,2,glouton,8.187,57
131,3,glouton,8.0454,55
131,4,glouton,9.241,57
131,5,glouton,8.7873,54
131,6,glouton,8.4308,52
131,7,glouton,8.8643,58
131,8,glouton,8.6485,55
131,9,glouton,8.2205,56
132,0,glouton,8.5161,57
132,1,glouton,8.2057,53
132,2,glouton,20.3312,53
132,3,glouton,9.0468,58
132,4,glouton,8.0442,51
132,5,glouton,8.2187,53
132,6,glouton,8.2466,55
132,7,glouton,8.2932,55
132,8,glouton,8.5662,57
132,9,glouton,9.7217,53
133,0,glouton,8.8498,56
133,1,glouton,8.7963,56
133,2,glouton,9.0902,55
133,3,glouton,8.6489,57
133,4,glouton,8.7768,57
133,5,glouton,8.1827,53
133,6,glouton,8.287,55
133,7,glouton,8.9167,58
133,8,glouton,8.6584,56
133,9,glouton,8.5141,57
134,0,glouton,8.4192,54
134,1,glouton,8.3969,56
134,2,glouton,9.484,57
134,3,glouton,9.9353,55
134,4,glouton,9.2561,55
134,5,glouton,9.2516,56
134,6,glouton,8.8808,55
134,7,glouton,9.0586,61
134,8,glouton,13.5436,56
134,9,glouton,8.9989,56
135,0,glouton,9.0964,61
135,1,glouton,8.727,55
135,2,glouton,9.2573,59
135,3,glouton,8.9274,59
135,4,glouton,8.9782,55
135,5,glouton,9.7215,60
135,6,glouton,9.1595,53
135,7,glouton,8.7074,54
135,8,glouton,9.118,61
135,9,glouton,8.1551,52
136,0,glouton,9.1924,59
136,1,glouton,9.0988,59
136,2,glouton,9.0684,56
136,3,glouton,9.1751,57
136,4,glouton,8.9501,58
136,5,glouton,9.0029,57
136,6,glouton,8.6075,56
136,7,glouton,9.2559,60
136,8,glouton,9.6412,57
136,9,glouton,9.0499,54
137,0,glouton,9.2169,60
137,1,glouton,9.1801,57
137,2,glouton,9.3517,60
137,3,glouton,8.9572,56
137,4,glouton,9.113,57
137,5,glouton,8.6511,56
137,6,glouton,9.2773,58
137,7,glouton,9.3239,58
137,8,glouton,9.0807,57
137,9,glouton,8.6088,55
138,0,glouton,9.3534,59
138,1,glouton,9.9318,58
138,2,glouton,9.9189,56
138,3,glouton,10.1939,59
138,4,glouton,9.9405,56
138,5,glouton,9.7202,59
138,6,glouton,9.6313,57
138,7,glouton,9.3139,62
138,8,glouton,9.2465,57
138,9,glouton,9.2268,55
139,0,glouton,9.0436,58
139,1,glouton,9.5497,59
139,2,glouton,9.6241,54
139,3,glouton,9.4658,61
139,4,glouton,10.0124,58
139,5,glouton,10.1432,60
139,6,glouton,9.8984,57
139,7,glouton,9.866,59
139,8,glouton,9.594,60
139,9,glouton,9.2141,56
140,0,glouton,9.1734,57
140,1,glouton,10.0745,60
140,2,glouton,9.8962,59
140,3,glouton,9.7126,59
140,4,glouton,9.2843,55
140,5,glouton,9.4838,63
140,6,glouton,9.2634,60
140,7,glouton,10.2231,60
140,8,glouton,9.8768,59
140,9,glouton,9.603,58
141,0,glouton,9.7401,60
141,1,glouton,9.769,60
141,2,glouton,9.4321,59
141,3,glouton,10.6158,61
141,4,glouton,10.0247,62
141,5,glouton,9.0559,54
141,6,glouton,9.4964,58
141,7,glouton,9.8624,61
141,8,glouton,9.4253,58
141,9,glouton,9.3086,60
142,0,glouton,10.7772,61
142,1,glouton,10.394,59
142,2,glouton,10.1351,60
142,3,glouton,9.981,60
142,4,glouton,9.7144,61
142,5,glouton,9.2226,56
142,6,glouton,9.5058,58
142,7,glouton,10.243,59
142,8,glouton,9.9028,59
142,9,glouton,9.4059,57
143,0,glouton,10.1471,63
143,1,glouton,10.0201,59
143,2,glouton,10.4612,60
143,3,glouton,9.9722,59
143,4,glouton,9.6574,58
143,5,glouton,10.6041,60
143,6,glouton,9.4875,58
143,7,glouton,9.9868,61
143,8,glouton,10.1847,59
143,9,glouton,10.2353,60
144,0,glouton,10.1357,61
144,1,glouton,10.1501,59
144,2,glouton,10.2446,60
144,3,glouton,10.4447,62
144,4,glouton,10.7081,62
144,5,glouton,10.9656,61
144,6,glouton,10.6279,58
144,7,glouton,10.0799,59
144,8,glouton,10.47,61
144,9,glouton,9.5002,57
145,0,glouton,12.2889,64
145,1,glouton,10.5869,61
145,2,glouton,10.6483,63
145,3,glouton,10.5137,62
145,4,glouton,10.3304,60
145,5,glouton,10.16,59
145,6,glouton,10.2661,62
145,7,glouton,12.6494,62
145,8,glouton,10.7807,60
145,9,glouton,10.4801,61
146,0,glouton,10.7021,62
146,1,glouton,10.4334,61
146,2,glouton,10.4938,60
146,3,glouton,11.0019,61
146,4,glouton,10.4027,61
146,5,glouton,10.1351,59
146,6,glouton,10.1346,60
146,7,glouton,10.3752,60
146,8,glouton,10.9542,59
146,9,glouton,11.1671,60
147,0,glouton,10.8403,62
147,1,glouton,10.8638,63
147,2,glouton,10.6295,60
147,3,glouton,10.6501,61
147,4,glouton,10.5483,61
147,5,glouton,10.8443,60
147,6,glouton,10.4731,60
147,7,glouton,10.7539,65
147,8,glouton,10.3379,61
147,9,glouton,10.2101,61
148,0,glouton,11.4137,62
148,1,glouton,10.5334,61
148,2,glouton,11.0306,59
148,3,glouton,11.0651,64
148,4,glouton,10.6124,58
148,5,glouton,10.7686,64
148,6,glouton,10.3552,62
148,7,glouton,10.7883,60
148,8,glouton,11.1319,63
148,9,glouton,10.6845,63
149,0,glouton,11.0828,61
149,1,glouton,12.5366,63
149,2,glouton,11.5765,60
149,3,glouton,11.4455,61
149,4,glouton,10.8589,61
149,5,glouton,10.5632,59
149,6,glouton,10.6203,59
149,7,glouton,19.0646,61
149,8,glouton,11.4327,64
149,9,glouton,10.404,61
150,0,glouton,10.7597,62
150,1,glouton,10.4485,58
150,2,glouton,10.4375,58
150,3,glouton,12.2228,63
150,4,glouton,11.8481,63
150,5,glouton,11.6398,62
150,6,glouton,11.043,60
150,7,glouton,10.9214,62
150,8,glouton,11.6177,62
150,9,glouton,10.9237,59
151,0,glouton,12.0181,65
151,1,glouton,10.9198,59
151,2,glouton,11.1997,62
151,3,glouton,16.5931,62
151,4,glouton,12.1865,62
151,5,glouton,11.644,63
151,6,glouton,10.848,59
151,7,glouton,11.6097,65
151,8,glouton,17.5411,61
151,9,glouton,11.1979,60
152,0,glouton,11.6126,64
152,1,glouton,11.2275,63
152,2,glouton,11.4983,65
152,3,glouton,11.3159,63
152,4,glouton,11.1996,63
152,5,glouton,11.4627,59
152,6,glouton,11.7575,61
152,7,glouton,11.5511,63
152,8,glouton,11.0309,60
152,9,glouton,11.0484,58
153,0,glouton,12.7731,63
153,1,glouton,11.7077,63
153,2,glouton,11.3826,61
153,3,glouton,11.2865,64
153,4,glouton,11.394,63
153,5,glouton,12.0203,64
153,6,glouton,11.6534,61
153,7,glouton,11.6451,63
153,8,glouton,11.5546,63
153,9,glouton,11.3394,65
154,0,glouton,12.2292,64
154,1,glouton,12.7163,59
154,2,glouton,11.7903,63
154,3,glouton,12.0392,61
154,4,glouton,11.2175,63
154,5,glouton,11.6887,64
154,6,glouton,11.6694,65
154,7,glouton,12.344,67
154,8,glouton,12.2981,63
154,9,glouton,12.3943,64
155,0,glouton,12.1341,65
155,1,glouton,12.0476,66
155,2,glouton,11.916,64
155,3,glouton,12.4754,66
155,4,glouton,11.7046,64
155,5,glouton,11.5505,65
155,6,glouton,11.3459,64
155,7,glouton,11.8778,64
155,8,glouton,13.6115,66
155,9,glouton,12.2881,62
156,0,glouton,12.9515,66
156,1,glouton,12.178,65
156,2,glouton,12.379,66
156,3,glouton,12.0233,62
156,4,glouton,12.2226,64
156,5,glouton,23.5645,62
156,6,glouton,16.0273,64
156,7,glouton,14.4453,67
156,8,glouton,15.6494,68
156,9,glouton,12.8992,66
157,0,glouton,12.3902,65
157,1,glouton,12.1982,68
157,2,glouton,20.7312,61
157,3,glouton,12.4842,66
157,4,glouton,11.9913,66
157,5,glouton,11.9957,66
157,6,glouton,11.8357,63
157,7,glouton,11.9933,66
157,8,glouton,12.1523,65
157,9,glouton,12.9732,64
158,0,glouton,13.0954,67
158,1,glouton,12.6431,65
158,2,glouton,12.0607,63
158,3,glouton,12.3261,64
158,4,glouton,12.4887,65
158,5,glouton,12.4299,66
158,6,glouton,12.2919,66
158,7,glouton,11.7695,65
158,8,glouton,12.2223,67
158,9,glouton,13.1681,65
159,0,glouton,12.5468,66
159,1,glouton,12.0675,64
159,2,glouton,12.2454,63
159,3,glouton,12.4755,65
159,4,glouton,12.6215,65
159,5,glouton,12.1373,67
159,6,glouton,12.0023,63
159,7,glouton,12.4178,66
159,8,glouton,12.3836,65
159,9,glouton,12.1571,62
160,0,glouton,13.4417,68
160,1,glouton,12.6716,65
160,2,glouton,12.9344,65
160,3,glouton,12.2125,64
160,4,glouton,12.9865,66
160,5,glouton,12.8749,71
160,6,glouton,12.3885,66
160,7,glouton,13.4397,69
160,8,glouton,12.7207,70
160,9,glouton,12.448,67
161,0,glouton,14.0508,65
161,1,glouton,12.7538,67
161,2,glouton,13.0112,65
161,3,glouton,13.168,66
161,4,glouton,13.2199,67
161,5,glouton,12.4629,62
161,6,glouton,12.2175,62
161,7,glouton,15.3578,69
161,8,glouton,13.4907,67
161,9,glouton,13.6712,67
162,0,glouton,13.4768,67
162,1,glouton,13.3814,67
162,2,glouton,13.9626,65
162,3,glouton,13.0722,62
162,4,glouton,13.3296,65
162,5,glouton,13.2735,66
162,6,glouton,12.7174,64
162,7,glouton,12.7496,64
162,8,glouton,14.7335,68
162,9,glouton,14.8957,65
163,0,glouton,13.1573,66
163,1,glouton,13.5661,66
163,2,glouton,14.143,70
163,3,glouton,13.0003,69
163,4,glouton,12.5259,64
163,5,glouton,13.4319,67
163,6,glouton,15.4887,66
163,7,glouton,13.3919,69
163,8,glouton,13.5774,66
163,9,glouton,18.8501,64
164,0,glouton,13.2466,69
164,1,glouton,13.289,65
164,2,glouton,14.2551,67
164,3,glouton,15.9978,68
164,4,glouton,20.355,66
164,5,glouton,14.9278,67
164,6,glouton,13.3591,65
164,7,glouton,13.2317,66
164,8,glouton,13.0157,68
164,9,glouton,13.0866,68
165,0,glouton,13.7536,64
165,1,glouton,13.3641,70
165,2,glouton,13.7457,69
165,3,glouton,13.2735,67
165,4,glouton,13.5939,65
165,5,glouton,13.5099,69
165,6,glouton,13.3736,66
165,7,glouton,12.968,66
165,8,glouton,13.2015,68
165,9,glouton,13.0335,66
166,0,glouton,15.1868,68
166,1,glouton,14.4522,70
166,2,glouton,13.8881,66
166,3,glouton,13.7291,70
166,4,glouton,14.1205,68
166,5,glouton,14.2702,71
166,6,glouton,13.4891,66
166,7,glouton,13.0668,65
166,8,glouton,13.3294,69
166,9,glouton,13.4135,67
167,0,glouton,13.743,68
167,1,glouton,13.5894,69
167,2,glouton,13.9845,71
167,3,glouton,13.9296,68
167,4,glouton,13.5106,69
167,5,glouton,13.5558,68
167,6,glouton,13.2011,66
167,7,glouton,14.0971,69
167,8,glouton,13.7321,70
167,9,glouton,16.3463,69
168,0,glouton,14.5405,69
168,1,glouton,13.8844,68
168,2,glouton,14.7848,69
168,3,glouton,14.144,68
168,4,glouton,13.7397,70
168,5,glouton,14.6389,69
168,6,glouton,13.2105,67
168,7,glouton,13.8828,69
168,8,glouton,13.4954,68
168,9,glouton,16.7678,66
169,0,glouton,13.9541,67
169,1,glouton,13.9278,70
169,2,glouton,14.5766,69
169,3,glouton,15.5831,68
169,4,glouton,14.1888,69
169,5,glouton,13.6336,66
169,6,glouton,13.4367,67
169,7,glouton,13.9207,70
169,8,glouton,15.4763,71
169,9,glouton,14.2625,67
170,0,glouton,14.5092,71
170,1,glouton,13.174,63
170,2,glouton,14.2189,65
170,3,glouton,14.268,68
170,4,glouton,14.1592,68
170,5,glouton,14.8872,70
170,6,glouton,14.6904,73
170,7,glouton,14.1522,70
170,8,glouton,14.5752,72
170,9,glouton,14.4351,68
171,0,glouton,17.2295,70
171,1,glouton,14.9331,69
171,2,glouton,14.1723,67
171,3,glouton,14.3123,69
171,4,glouton,14.3514,72
171,5,glouton,14.2659,71
171,6,glouton,13.914,69
171,7,glouton,15.2945,69
171,8,glouton,14.9683,72
171,9,glouton,15.0369,71
172,0,glouton,14.9265,69
172,1,glouton,15.0837,71
172,2,glouton,15.3402,65
172,3,glouton,14.5799,68
172,4,glouton,17.0322,67
172,5,glouton,15.3082,68
172,6,glouton,15.7802,68
172,7,glouton,24.6788,70
172,8,glouton,17.5021,72
172,9,glouton,15.3439,68
173,0,glouton,14.7702,68
173,1,glouton,15.4601,70
173,2,glouton,15.0118,72
173,3,glouton,14.8256,72
173,4,glouton,16.1456,69
173,5,glouton,15.3327,67
173,6,glouton,15.526,68
173,7,glouton,15.2121,70
173,8,glouton,14.7576,72
173,9,glouton,14.4201,65
174,0,glouton,15.0813,73
174,1,glouton,18.0962,69
174,2,glouton,16.5753,72
174,3,glouton,16.1393,69
174,4,glouton,15.2603,70
174,5,glouton,16.3156,71
174,6,glouton,15.5499,70
174,7,glouton,15.8687,68
174,8,glouton,16.7639,72
174,9,glouton,17.7573,71
175,0,glouton,15.9776,67
175,1,glouton,23.1961,71
175,2,glouton,15.2771,69
175,3,glouton,15.9619,72
175,4,glouton,15.6176,71
175,5,glouton,14.9966,69
175,6,glouton,15.3596,71
175,7,glouton,14.3238,68
175,8,glouton,16.4167,70
175,9,glouton,16.3404,67
176,0,glouton,16.0585,72
176,1,glouton,15.9554,70
176,2,glouton,15.4394,68
176,3,glouton,15.6305,74
176,4,glouton,15.4953,71
176,5,glouton,15.8512,70
176,6,glouton,15.3652,70
176,7,glouton,15.7171,69
176,8,glouton,16.9504,71
176,9,glouton,15.4272,72
177,0,glouton,15.6149,69
177,1,glouton,15.617,69
177,2,glouton,15.513,72
177,3,glouton,15.8897,72
177,4,glouton,15.6299,73
177,5,glouton,15.3365,73
177,6,glouton,19.8941,73
177,7,glouton,15.582,71
177,8,glouton,15.0308,71
177,9,glouton,15.6738,70
178,0,glouton,15.9779,74
178,1,glouton,15.6435,70
178,2,glouton,15.6401,71
178,3,glouton,15.3635,73
178,4,glouton,15.706,72
178,5,glouton,16.0994,71
178,6,glouton,15.7484,72
178,7,glouton,15.4216,71
178,8,glouton,15.5168,71
178,9,glouton,17.0312,69
179,0,glouton,15.6419,69
179,1,glouton,16.9902,72
179,2,glouton,15.7713,70
179,3,glouton,17.0786,73
179,4,glouton,16.3489,71
179,5,glouton,21.5815,73
179,6,glouton,16.2393,72
179,7,glouton,15.9986,70
179,8,glouton,16.0353,73
179,9,glouton,16.4363,70
180,0,glouton,21.4709,71
180,1,glouton,17.3148,71
180,2,glouton,17.6104,75
180,3,glouton,19.179,74
180,4,glouton,16.7027,77
180,5,glouton,18.7841,71
180,6,glouton,15.9553,72
180,7,glouton,15.4815,69
180,8,glouton,15.6822,73
180,9,glouton,15.8176,74
181,0,glouton,16.7129,72
181,1,glouton,17.8268,74
181,2,glouton,16.548,71
181,3,glouton,16.9218,78
181,4,glouton,15.8318,74
181,5,glouton,16.312,75
181,6,glouton,17.7545,70
181,7,glouton,16.0925,73
181,8,glouton,16.8664,71
181,9,glouton,16.55,74
182,0,glouton,16.7875,69
182,1,glouton,17.1023,74
182,2,glouton,15.984,72
182,3,glouton,15.954,69
182,4,glouton,15.9826,74
182,5,glouton,16.6126,74
182,6,glouton,18.6301,76
182,7,glouton,18.6642,71
182,8,glouton,22.8234,75
182,9,glouton,17.6998,76
183,0,glouton,17.8301,73
183,1,glouton,17.3126,73
183,2,glouton,16.8428,74
183,3,glouton,16.3648,74
183,4,glouton,19.4804,71
183,5,glouton,18.3814,73
183,6,glouton,17.0784,74
183,7,glouton,16.8793,76
183,8,glouton,16.5932,74
183,9,glouton,16.09,73
184,0,glouton,18.0874,75
184,1,glouton,16.7871,71
184,2,glouton,17.9174,75
184,3,glouton,20.6053,72
184,4,glouton,16.7881,72
184,5,glouton,16.8036,73
184,6,glouton,16.5513,74
184,7,glouton,17.0204,75
184,8,glouton,17.5362,76
184,9,glouton,16.2449,70
185,0,glouton,18.7055,76
185,1,glouton,20.4241,73
185,2,glouton,17.81,75
185,3,glouton,19.1919,75
185,4,glouton,17.6199,73
185,5,glouton,25.0046,72
185,6,glouton,18.6936,75
185,7,glouton,18.1682,73
185,8,glouton,18.9636,75
185,9,glouton,17.8662,71
186,0,glouton,18.0938,74
186,1,glouton,18.3144,76
186,2,glouton,20.7754,75
186,3,glouton,18.1253,75
186,4,glouton,18.0733,76
186,5,glouton,20.5892,78
186,6,glouton,21.5027,76
186,7,glouton,18.4066,75
186,8,glouton,20.282,78
186,9,glouton,18.8063,76
187,0,glouton,30.9018,75
187,1,glouton,32.3515,77
187,2,glouton,30.9445,74
187,3,glouton,29.2595,76
187,4,glouton,34.6018,76
187,5,glouton,29.0428,77
187,6,glouton,32.0707,73
187,7,glouton,26.2125,79
187,8,glouton,18.122,73
187,9,glouton,18.7051,74
188,0,glouton,21.6493,74
188,1,glouton,36.9221,76
188,2,glouton,19.8232,74
188,3,glouton,19.084,75
188,4,glouton,17.8322,73
188,5,glouton,18.1452,73
188,6,glouton,18.2475,74
188,7,glouton,18.0517,75
